id,title,description,category,status,result,voting_ends_at,resolution_deadline,resolution_criteria,resolution_sources,resolution_confidence,total_yes_votes,total_no_votes,total_pool,created_at,resolved_at
019b6016-c94a-7552-bef5-dc20e5d39640,Will Zion score 30+ tonight?,"Zion Williamson has been on fire since returning from injury, dominating the paint. Will he drop 30+ points in the Pelicans' NBA game tonight?",sports,SETTLED,INVALID,2025-12-28 01:54:24.712+00,2025-12-28 07:54:24.712+00,"Resolves YES if Zion Williamson scores 30 or more points in his scheduled NBA game on December 27, 2025, per official NBA statistics on NBA.com","""[]""",100,0,0,0.00,2025-12-27 13:54:24.717358+00,2025-12-28 07:54:29.405+00
019b6011-3dc4-7552-bef5-cba88b2cc00a,Will BONK hit $0.00005 tomorrow?,"BONK, the popular Solana meme coin, is riding the holiday crypto wave—will it smash through $0.00005 in the next 24 hours?",memes,SETTLED,INVALID,2025-12-28 13:48:21.315+00,2025-12-28 19:48:21.315+00,Resolves YES if BONK token price reaches $0.00005 USD on CoinGecko at any point during 2025-12-28 UTC,"""[]""",100,0,0,0.00,2025-12-27 13:48:21.320374+00,2025-12-28 19:48:26.739+00
019b600b-be46-7552-bef5-b972f15bf779,Will PEPE hit $0.000025 tomorrow?,PEPE meme coin is surging amid end-of-year crypto hype and holiday trading frenzy. Will the frog leap to $0.000025 before tomorrow's close?,memes,SETTLED,INVALID,2025-12-28 13:42:20.996+00,2025-12-28 19:42:20.996+00,Resolves YES if PEPE reaches $0.000025 USD on CoinGecko at any point before 2025-12-28 23:59 UTC.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/pepe\"",\""snippet\"":\""pepe: $0.00000415\""}]""",100,0,0,0.00,2025-12-27 13:42:21.004022+00,2025-12-28 19:42:33.696+00
019b6006-3a22-7552-bef5-aba8ec8ce26f,Will Wemby score 30+ tonight?,Victor Wembanyama is taking the NBA by storm this season. Can the Spurs star drop 30+ points in tonight's matchup?,sports,SETTLED,INVALID,2025-12-28 01:36:19.488+00,2025-12-28 07:36:19.488+00,Resolves YES if Victor Wembanyama scores 30 or more points in the San Antonio Spurs' NBA game on 2025-12-27 per official NBA statistics.,"""[]""",100,0,0,0.00,2025-12-27 13:36:19.496123+00,2025-12-28 07:36:22.945+00
019b6000-9fe8-7552-bef5-9f11d54f0a81,Will AVAX hit $40 next 4 hours?,"Avalanche is heating up with DeFi buzz and potential upgrades—bettors, will it break $40 amid the altcoin rally?",crypto,SETTLED,NO,2025-12-27 17:30:12.326+00,2025-12-27 23:30:12.326+00,Resolves YES if AVAX reaches $40.00 USD on CoinGecko within the market duration.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/avalanche-2\"",\""snippet\"":\""avalanche-2: $12.62\""}]""",100,0,0,0.00,2025-12-27 13:30:12.33057+00,2025-12-27 23:30:21.134+00
019b5ffb-49b8-7552-bef5-8d498924e1cb,Will SUI hit $5 tomorrow?,"SUI is surging with massive DeFi adoption and layer-1 hype in the ongoing bull market. Bettors, will it smash through $5 by Dec 28?",crypto,SETTLED,NO,2025-12-28 13:24:22.581+00,2025-12-28 19:24:22.581+00,Resolves YES if SUI token reaches $5 USD on CoinGecko at any point before the market closes.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/sui\"",\""snippet\"":\""sui: $1.44\""}]""",100,0,0,0.00,2025-12-27 13:24:22.587758+00,2025-12-28 19:24:30.816+00
019b5ff5-cf31-7552-bef5-7e22bfb20549,Will DOGE hit $0.40 tomorrow?,"Dogecoin is surging with meme coin mania and potential Elon influence post-holidays. Bettors, will it crack $0.40 by tomorrow night?",crypto,SETTLED,INVALID,2025-12-28 13:18:23.535+00,2025-12-28 19:18:23.535+00,Resolves YES if Dogecoin price reaches $0.40 USD on CoinGecko before 2025-12-28 23:59 UTC.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/dogecoin\"",\""snippet\"":\""dogecoin: $0.123541\""}]""",100,0,0,0.00,2025-12-27 13:18:23.540051+00,2025-12-28 19:18:30.185+00
019b5ff0-29ce-7552-bef5-69314bac19b0,Will LINK hit $30 by NYE?,Chainlink's oracle network is gaining traction amid DeFi boom—will LINK surge past $30 before the ball drops on New Year's Eve?,crypto,LIVE,,2025-12-31 13:12:13.517+00,2025-12-31 19:12:13.517+00,Resolves YES if Chainlink (LINK) price reaches $30 USD on CoinGecko by 2025-12-31 23:59 UTC,,,0,0,0.00,2025-12-27 13:12:13.521133+00,
019b5fea-b0c6-7552-bef5-5c32cc2e2deb,Will BTC hit $135k by NYE?,Bitcoin is charging towards record highs as 2025 wraps up. Will it smash through $135k before the new year ball drop?,crypto,LIVE,,2026-01-01 13:06:14.852+00,2026-01-01 19:06:14.852+00,"Resolves YES if Bitcoin reaches $135,000 USD on CoinGecko by 2025-12-31 23:59 UTC",,,0,0,0.00,2025-12-27 13:06:14.857113+00,
019b5fe5-4a07-7552-bef5-4bc3a5a13569,"Will ETH hit $6,000 tomorrow?",Ethereum is surging in the post-Christmas crypto rally. Will it break the $6k barrier by end of tomorrow to kick off 2026 strong?,crypto,SETTLED,INVALID,2025-12-28 13:00:20.87+00,2025-12-28 19:00:20.87+00,"Resolves YES if Ethereum (ETH) price reaches $6,000 USD on CoinGecko at any point during 2025-12-28 UTC.","""[{\""url\"":\""https://www.coingecko.com/en/coins/ethereum\"",\""snippet\"":\""ethereum: $2929.1\""}]""",100,0,0,0.00,2025-12-27 13:00:20.875+00,2025-12-28 19:00:33.322+00
019b5fdf-ce0b-7552-bef5-3c501072e02c,Will Ant Man score 30+ pts tonight?,Anthony Edwards is on fire for the Timberwolves post-Christmas. Will 'Ant Man' explode for 30+ points in tonight's matchup?,sports,SETTLED,INVALID,2025-12-27 16:54:21.444+00,2025-12-27 22:54:21.444+00,"Resolves YES if Anthony Edwards scores 30 or more points in his scheduled NBA game, per official NBA stats.","""[]""",100,0,0,0.00,2025-12-27 12:54:21.463915+00,2025-12-27 22:54:29.406+00
019b5fda-3c97-7552-bef5-2fca7cd91625,Will SOL hit $350 next 4 hours?,Solana is riding high on recent network upgrades and meme coin frenzy—will it blast through $350 amid the holiday pump?,crypto,SETTLED,NO,2025-12-27 16:48:16.534+00,2025-12-27 22:48:16.534+00,Resolves YES if Solana (SOL) price reaches or exceeds $350 USD on CoinGecko within the next 4 hours from market creation.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/solana\"",\""snippet\"":\""solana: $123.78\""}]""",100,0,0,0.00,2025-12-27 12:48:16.539117+00,2025-12-27 22:48:24.24+00
019b5fd4-b4f3-7552-bef5-1afd71857fae,Will BTC hit $130k tomorrow?,"Bitcoin continues its post-Christmas rally amid year-end optimism. Bettors, will it smash $130k by tomorrow on CoinGecko?",crypto,SETTLED,NO,2025-12-28 12:42:14.13+00,2025-12-28 18:42:14.13+00,"Resolves YES if Bitcoin (BTC) price reaches $130,000 USD on CoinGecko within the next 24 hours.","""[{\""url\"":\""https://www.coingecko.com/en/coins/bitcoin\"",\""snippet\"":\""bitcoin: $87667\""}]""",100,0,0,0.00,2025-12-27 12:42:14.135037+00,2025-12-28 18:42:22.499+00
019b5fcf-62d5-7552-bef5-0f955da13503,Will Embiid score 30+ tonight?,Joel Embiid dominates the paint for the 76ers - will he explode for 30+ points in tonight's NBA matchup amid the holiday stretch?,sports,SETTLED,INVALID,2025-12-28 00:36:25.427+00,2025-12-28 06:36:25.427+00,"Resolves YES if Joel Embiid scores 30 or more points in the Philadelphia 76ers' scheduled NBA game on 2025-12-27, according to official NBA statistics.","""[]""",100,0,0,0.00,2025-12-27 12:36:25.431892+00,2025-12-28 06:36:30.417+00
019b5fc9-b9e9-7552-bef4-f954cc84a556,Will Lakers beat Clippers tonight?,Intense LA rivalry game post-Christmas with stars on both sides. Can the Lakers secure a home win in this battle for LA?,sports,SETTLED,INVALID,2025-12-27 16:30:14.504+00,2025-12-27 22:30:14.504+00,Resolves YES if the Los Angeles Lakers win their scheduled NBA game against the LA Clippers,"""[]""",100,0,0,0.00,2025-12-27 12:30:14.507601+00,2025-12-27 22:30:24.262+00
019b5fc4-511a-7552-bef4-eaab67802f9f,Will WIF hit $3 in next 4 hours?,"dogwifhat (WIF) is surging in the meme coin rally post-Christmas. Bettors, will it blast to $3 amid the hype?",memes,SETTLED,INVALID,2025-12-27 16:24:19.989+00,2025-12-27 22:24:19.989+00,Resolves YES if WIF token reaches $3 USD on CoinGecko within the market duration.,"""[]""",100,0,0,0.00,2025-12-27 12:24:20.002979+00,2025-12-27 22:24:30.366+00
019b5fbe-eea1-7aa3-a93d-09933d675c34,Will Luka score 30+ tonight?,"Luka Doncic is dominating the NBA this season with his scoring prowess. Bettors, will he explode for 30+ points in the Mavs' game tonight?",sports,SETTLED,INVALID,2025-12-28 00:18:27.096+00,2025-12-28 06:18:27.096+00,"Resolves YES if Luka Dončić scores 30 or more points in the Dallas Mavericks' scheduled NBA game on December 27, 2025, according to official NBA statistics.","""[]""",100,0,0,0.00,2025-12-27 12:18:27.116508+00,2025-12-28 06:18:32.608+00
019b5fb9-4afd-7552-9ea0-5a0266197cd6,Will Mariah's Christmas song hit #1 on Spotify tomorrow?,'All I Want for Christmas Is You' dominates holiday charts every year. Bet on whether Mariah Carey reclaims the Spotify Global #1 spot tomorrow amid festive vibes.,entertainment,SETTLED,INVALID,2025-12-28 12:12:17.53+00,2025-12-28 18:12:17.53+00,"Resolves YES if 'All I Want for Christmas Is You' by Mariah Carey is #1 on the Spotify Global Daily Chart for December 28, 2025 (UTC). Source: official Spotify Charts website (spotifycharts.com).","""[]""",100,0,0,0.00,2025-12-27 12:12:17.535797+00,2025-12-28 18:12:21.424+00
019b5fb3-dda4-7552-9ea0-3cb5bf7dff94,Will TON hit $10 tomorrow?,TON coin is surging thanks to Telegram's massive user base and Web3 push. Will it finally crack $10 in the ongoing crypto rally?,crypto,SETTLED,INVALID,2025-12-28 12:06:21.858+00,2025-12-28 18:06:21.858+00,Resolves YES if TON reaches $10 USD on CoinGecko by 2025-12-28 23:59 UTC,"""[]""",100,0,0,0.00,2025-12-27 12:06:21.866325+00,2025-12-28 18:06:30.209+00
019b5fae-62b9-7552-9e9f-e8afaaa884b4,Will POPCAT hit $2 tomorrow?,"POPCAT, the hilarious cat meme coin on Solana, has been exploding in popularity amid meme coin frenzy. Bettors, will it smash through $2 by tomorrow?",memes,SETTLED,INVALID,2025-12-28 12:00:22.712+00,2025-12-28 18:00:22.712+00,Resolves YES if POPCAT token price reaches $2 USD on CoinGecko at any point before 2025-12-28 23:59 UTC.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/popcat\"",\""snippet\"":\""popcat: $0.079909\""}]""",100,0,0,0.00,2025-12-27 12:00:22.715755+00,2025-12-28 18:00:31.224+00
019b5fa8-ce74-7552-9e9f-c9a763013f28,Will Curry score 30+ tonight?,Stephen Curry and the Golden State Warriors play tonight in the NBA. Can the Splash Brother explode for 30+ points in a thrilling matchup?,sports,SETTLED,INVALID,2025-12-27 23:54:17.073+00,2025-12-28 05:54:17.073+00,"Resolves YES if Stephen Curry scores 30 or more points in the Golden State Warriors' scheduled NBA game on December 27, 2025, according to official NBA box score statistics on NBA.com.","""[]""",100,0,0,0.00,2025-12-27 11:54:17.078853+00,2025-12-28 05:54:23.06+00
019b5fa3-440e-7552-9e9f-aa7798bace33,Will Giannis score 30+ tonight?,Milwaukee Bucks superstar Giannis Antetokounmpo takes the court tonight - will he drop 30 or more points in a high-stakes NBA matchup?,sports,SETTLED,INVALID,2025-12-27 15:48:13.964+00,2025-12-27 21:48:13.964+00,"Resolves YES if Giannis Antetokounmpo scores 30 or more points in the Milwaukee Bucks' NBA game on December 27, 2025, per official NBA stats at NBA.com.","""[]""",100,0,0,0.00,2025-12-27 11:48:13.968365+00,2025-12-27 21:48:19.814+00
019b5f9d-bf53-7552-9e9f-8a828a5afa75,Will Jokic get a triple-double tonight?,"Denver Nuggets superstar Nikola Jokic faces off in tonight's NBA matchup. Bettors, can the Joker deliver another iconic triple-double performance?",sports,SETTLED,INVALID,2025-12-27 23:42:12.305+00,2025-12-28 05:42:12.305+00,"Resolves YES if Nikola Jokic records a triple-double (10+ points, 10+ rebounds, and 10+ assists) in the Denver Nuggets' NBA game on December 27, 2025, according to official NBA statistics.","""[]""",100,0,0,0.00,2025-12-27 11:42:12.310324+00,2025-12-28 05:42:17.456+00
019b5f98-5731-7552-9e9f-6ad18eefff60,Will NEAR hit $10 by NYE?,"NEAR Protocol is surging in the holiday crypto rally amid altcoin hype. Bettors, will it blast past $10 before the ball drops?",crypto,PROCESSING,,2026-01-01 11:36:17.965+00,2026-01-01 17:36:17.965+00,"Resolves YES if NEAR Protocol price reaches $10.00 USD or higher on CoinGecko by December 31, 2025, 23:59 UTC.",,,0,0,0.00,2025-12-27 11:36:17.973812+00,
019b5f92-c24d-7552-9e9f-487936d91d98,Will XRP hit $3 by NYE?,XRP is surging on regulatory wins and crypto bull run—will it smash $3 before 2026? Perfect for high-stakes year-end bets.,crypto,PROCESSING,,2026-01-01 11:30:12.172+00,2026-01-01 17:30:12.172+00,"Resolves YES if XRP price reaches $3.00 USD on CoinGecko by December 31, 2025, 23:59 UTC",,,0,0,0.00,2025-12-27 11:30:12.175609+00,
019b5f8d-5804-7552-9e9f-2cf91f79cfff,"Will ETH hit $5,500 tomorrow?","Ethereum is riding Bitcoin's momentum in this bull run. Will it surge past $5,500 amid holiday trading hype?",crypto,SETTLED,INVALID,2025-12-28 11:24:17.282+00,2025-12-28 17:24:17.282+00,"Resolves YES if Ethereum (ETH) price reaches or exceeds $5,500 USD on CoinGecko at any point during 2025-12-28 UTC.","""[]""",100,0,0,0.00,2025-12-27 11:24:17.287504+00,2025-12-28 17:24:23.02+00
019b5f87-dae9-7552-9e9f-0b56c9956c24,Will Elon tweet about Tesla tomorrow?,Elon Musk frequently hypes his companies on X. Will he mention Tesla amid year-end buzz tomorrow?,tech,SETTLED,INVALID,2025-12-28 11:18:17.575+00,2025-12-28 17:18:17.575+00,"Resolves YES if Elon Musk (@elonmusk) posts any tweet or reply containing the word 'Tesla' (case insensitive) on X/Twitter during December 28, 2025 UTC.","""[]""",100,0,0,0.00,2025-12-27 11:18:17.580115+00,2025-12-28 17:18:23.579+00
019b5f82-55e5-7552-9e9e-e8aa6dbd52db,Will Bitcoin hit $125k in next 24 hours?,Bitcoin is charging towards new all-time highs amid year-end frenzy. Will it break $125k before tomorrow?,crypto,SETTLED,NO,2025-12-28 11:12:15.843+00,2025-12-28 17:12:15.843+00,"Resolves YES if Bitcoin price reaches $125,000 USD on CoinGecko within 24 hours from market creation (by 2025-12-28 23:59 UTC).","""[{\""url\"":\""https://www.coingecko.com/en/coins/bitcoin\"",\""snippet\"":\""bitcoin: $87806\""}]""",100,0,0,0.00,2025-12-27 11:12:15.847316+00,2025-12-28 17:12:26.878+00
019b5f7c-ecbb-7552-9e9e-cd2fc723b103,Will Tatum score 30+ pts tonight?,Jayson Tatum has been on fire this season for the Celtics. Will he drop 30+ points in tonight's NBA matchup amid holiday hoops action?,sports,SETTLED,INVALID,2025-12-27 15:06:21.242+00,2025-12-27 21:06:21.242+00,"Resolves YES if Jayson Tatum scores 30 or more points in the Boston Celtics' NBA game on 2025-12-27, according to official NBA statistics on NBA.com.","""[]""",100,0,0,0.00,2025-12-27 11:06:21.246256+00,2025-12-27 21:06:28.759+00
019b5f77-86c4-7552-9e9e-ad901d2abf7f,Will PEPE hit $0.00003 next 4 hours?,PEPE meme coin is buzzing with frog army energy amid holiday pumps. Will it smash $0.00003 on CoinGecko before time's up?,crypto,SETTLED,NO,2025-12-27 15:00:27.457+00,2025-12-27 21:00:27.457+00,Resolves YES if PEPE token price reaches or exceeds $0.00003 USD on CoinGecko during the market duration.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/pepe\"",\""snippet\"":\""pepe: $0.00000412\""}]""",100,0,0,0.00,2025-12-27 11:00:27.463257+00,2025-12-27 21:00:36.168+00
019b5f71-cfb7-7552-9e9e-8e264c8c447a,Will SOL hit $400 by NYE?,"Solana's momentum is building with DeFi and meme coin frenzy as 2025 ends. Bettors, wager if SOL surges past $400 before midnight on New Year's Eve!",crypto,PROCESSING,,2025-12-31 10:54:12.918+00,2025-12-31 16:54:12.918+00,Resolves YES if SOL price reaches $400 USD on CoinGecko by 2025-12-31 23:59 UTC,,,0,0,0.00,2025-12-27 10:54:12.920856+00,
019b5f6c-64ef-7552-9e9e-69a78bb7fab1,Will DOGE hit $0.40 tomorrow?,Dogecoin is surging with year-end meme coin frenzy. Will it reach $0.40 USD on CoinGecko by tomorrow amid the hype?,memes,SETTLED,INVALID,2025-12-28 10:48:17.902+00,2025-12-28 16:48:17.902+00,Resolves YES if Dogecoin (DOGE) price reaches $0.40 USD on CoinGecko at any point before the market duration ends.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/dogecoin\"",\""snippet\"":\""dogecoin: $0.124061\""}]""",100,0,0,0.00,2025-12-27 10:48:17.905063+00,2025-12-28 16:48:29.662+00
019b5f66-ef0b-7552-9e9e-4a3f94127455,Will LeBron score 30+ pts tonight?,"LeBron James, at 41, continues to defy age in the NBA. Will he drop 30+ points in the Lakers' game on Dec 27 amid playoff push hype?",sports,SETTLED,INVALID,2025-12-27 22:42:20.041+00,2025-12-28 04:42:20.041+00,"Resolves YES if LeBron James scores 30 or more points in the Los Angeles Lakers' NBA game on 2025-12-27, per official NBA stats at NBA.com.","""[]""",100,0,0,0.00,2025-12-27 10:42:20.046804+00,2025-12-28 04:42:25.14+00
019b5f61-5d0e-7552-9e9e-2c91165711e5,Will RNDR hit $10 by NYE?,Render (RNDR) is surging amid AI and GPU hype. Will it break $10 before the new year fireworks?,crypto,PROCESSING,,2025-12-31 10:36:14.987+00,2025-12-31 16:36:14.987+00,"Resolves YES if RNDR token reaches $10.00 USD or higher on CoinGecko before December 31, 2025, 23:59 UTC.",,,0,0,0.00,2025-12-27 10:36:14.992501+00,
019b5f5b-f1aa-7552-9e9e-0de95b2d7450,Will Elon Musk tweet about Dogecoin tomorrow?,"Elon Musk's tweets have historically pumped Dogecoin. With crypto heating up end-of-year, will he mention DOGE again by Dec 28?",memes,SETTLED,NO,2025-12-28 10:30:19.816+00,2025-12-28 16:30:19.816+00,"Resolves YES if Elon Musk (@elonmusk) posts any content on X/Twitter containing 'Dogecoin', 'DOGE', or 'Doge' within 24 hours of market creation.","""[]""",100,0,0,0.00,2025-12-27 10:30:19.819974+00,2025-12-28 16:30:28.828+00
